category;dist_cycling;dist_km;dist_walking;google_id;google_web;palabra_clave;place_address;place_lat;place_lng;place_name;place_phone_number;place_types;place_web;school_address;school_id;school_lat;school_lng;school_name
pescados y derivados;4 mins;1.0 km;11 mins;ChIJz1vWxie1pBIRg5lNQFISSBQ;https://maps.google.com/?cid=1461438223557171587;pescaderia;Carrer Marina de Levant, 323, 08301 Matar¢, Barcelona, Spain;41.5367893;2.4491868;Peixateria Barbena;937 90 68 87;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
pescados y derivados;5 mins;1.2 km;14 mins;ChIJk9T7ux21pBIRP5dSFOTch3I;https://maps.google.com/?cid=8252807714331334463;pescaderia;Carrer Miquel Biada, 117, 08302 Matar¢, Barcelona, Spain;41.5372314;2.4342341;Peixateria Biada;937 57 53 21;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
pescados y derivados;5 mins;0.9 km;12 mins;ChIJhe3Pqzu1pBIR4F1ASQumsIc;https://maps.google.com/?cid=9777497358425152992;pescaderia;Av. Per£, 11, 08304 Matar¢, Barcelona, Spain;41.5481342;2.4478282;Peixateria Montse;937 90 41 96;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
pescados y derivados;5 mins;1.0 km;13 mins;ChIJSxsYZhy1pBIRZxbNf0zD_mQ;https://maps.google.com/?cid=7277468781206378087;pescaderia;Ronda O'Donnell, 73, 08303 Matar¢, Barcelona, Spain;41.5395578;2.4338055;Lluis Bassas Bonjoch;937 98 25 39;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
pescados y derivados;5 mins;1.3 km;15 mins;ChIJQyC6ph21pBIRcim1ODosSPE;https://maps.google.com/?cid=17386194990034921842;pescaderia;Ronda President MaciÖ, 51, 08302 Matar¢, Barcelona, Spain;41.5339594;2.4365816;Peixateria Salva Sol°s;937 57 08 88;[u'food', u'store', u'point_of_interest', u'establishment'];https://es-es.facebook.com/peixateriasalvasolis/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
pescados y derivados;2 mins;0.3 km;3 mins;ChIJCZHDcSS1pBIRyCBQPCuY8ng;https://maps.google.com/?cid=8715195540378230984;pescaderia;Lugar Portal de Valldeix, 2, 08301 Matar¢, Barcelona, Spain;41.5418096;2.4461602;Carmen Masachs Farret;937 90 45 64;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
pescados y derivados;3 mins;0.8 km;9 mins;ChIJs_y3JiC1pBIRkE6pEAa78Jc;https://maps.google.com/?cid=10948456328861404816;pescaderia;Carrer de Cuba, 08302 Matar¢, Barcelona, Spain;41.537024;2.4408714;Aurora Masafrets Ayma;937 55 11 19;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
pescados y derivados;3 mins;0.7 km;8 mins;ChIJi6YQMSC1pBIRGY3ddI64Pzw;https://maps.google.com/?cid=4341391487793990937;pescaderia;Plaza Cuba, 0 S/N, 08302 Matar¢, Barcelona, Spain;41.53766;2.44072;Cunta S.l.;937 90 82 55;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
pescados y derivados;7 mins;1.1 km;16 mins;ChIJX0M3kxq1pBIRWnvmftG5cUg;https://maps.google.com/?cid=5220157752527453018;pescaderia;Via Europa, 98, 08304 Matar¢, Barcelona, Spain;41.5442568;2.4328388;Mar°a µngeles Bruna Lara;937 56 22 50;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
pescados y derivados;3 mins;0.7 km;8 mins;ChIJi6YQMSC1pBIRSZNsUbJ87TI;https://maps.google.com/?cid=3669726376688915273;pescaderia;Carrer de Cuba, 0, 08302 Matar¢, Barcelona, Spain;41.5374536;2.4409202;Teresa Codina F†bregas;937 90 63 94;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
pescados y derivados;3 mins;0.7 km;8 mins;ChIJk8hhFiC1pBIR0SfpwpciwSg;https://maps.google.com/?cid=2936666467227740113;pescaderia;Plaáa de Cuba, 47, 08302 Matar¢, Barcelona, Spain;41.5373775;2.4408704;Peixateria M Rosa;937 90 33 48;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
pescados y derivados;4 mins;1.1 km;12 mins;ChIJR6q5wC61pBIRJr9QhVvvn74;https://maps.google.com/?cid=13735960564861026086;pescaderia;Cam° Ral - L'Havana, 66, 08301 Matar¢, Barcelona, Spain;41.5411228;2.4541669;Codina;937 96 09 95;[u'food', u'store', u'point_of_interest', u'establishment'];http://www.peixoscodina.com/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
pescados y derivados;4 mins;1.1 km;12 mins;ChIJwea0wC61pBIR5Y-H1Bo_kio;https://maps.google.com/?cid=3067583680660082661;pescaderia;Camino Ral, 66, 08302 Matar¢, Barcelona, Spain;41.54113;2.45411;Peixateria Codina;937 96 09 95;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
pescados y derivados;2 mins;0.2 km;3 mins;ChIJNQlhZSK1pBIR_9C53qGgm-w;https://maps.google.com/?cid=17049397431428043007;pescaderia;Carrer de Sant Elies, 23, 08302 Matar¢, Barcelona, Spain;41.5421942;2.441382;Mar°a Dolores Roig Escoda;937 98 66 31;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
pescados y derivados;5 mins;1.0 km;13 mins;ChIJmRmkLTC1pBIRzLlC5MwHIsU;https://maps.google.com/?cid=14204924751264266700;pescaderia;Ronda d'Alfons X el Savi, 191, 08304 Matar¢, Barcelona, Spain;41.5456658;2.452792;Lauri;937 96 12 73;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
pescados y derivados;3 mins;0.7 km;8 mins;ChIJe2w9KiC1pBIRJ4WpHexfs6A;https://maps.google.com/?cid=11579704534614246695;pescaderia;Plaza Cuba, 0, 08302 Matar¢, Barcelona, Spain;41.53766;2.44072;Mar°a Montserrat Mart°n Carmona;937 96 16 76;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
pescados y derivados;2 mins;0.4 km;4 mins;ChIJee7HVclKuxIRb7LA1EkVTG8;https://maps.google.com/?cid=8019808443286205039;pescaderia;Lugar Caminet de les Vinyes, 28 - 30, 08302 Matar¢, Barcelona, Spain;41.53978;2.44393;Xavie Arbol° Carmona;937 57 17 45;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
pescados y derivados;5 mins;1.0 km;13 mins;ChIJ9Z84Zhy1pBIRE8KpgdbPqGE;https://maps.google.com/?cid=7037102937971737107;peixateria;Ronda O'Donnell, 73, 08303 Matar¢, Barcelona, Spain;41.5395318;2.4337657;Viumar Peixateria;;[u'store', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
pescados y derivados;3 mins;0.6 km;7 mins;ChIJzc2j7Ca1pBIRQqtz0O5_RRE;https://maps.google.com/?cid=1244541535713995586;peixateria;Plaáa de la Peixateria, 08301 Matar¢, Barcelona, Spain;41.5389569;2.4471141;Comerá Just;937 96 00 87;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.gruptercermon-mataro.org/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
pescados y derivados;3 mins;0.6 km;7 mins;ChIJ4z4R6ya1pBIRKJVWDKEw4XQ;https://maps.google.com/?cid=8422066246414406952;peixateria;Plaáa de la Peixateria, 57, 08301 Matar¢, Barcelona, Spain;41.53894;2.4470247;La Peixateria - CafÇ Selva;638 03 44 85;[u'cafe', u'food', u'point_of_interest', u'establishment'];http://www.gruptercermon-mataro.org/wp/cafeteria-la-selva/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
pescados y derivados;5 mins;1.2 km;15 mins;ChIJwTHJuBy1pBIRo0AyGloL9qA;https://maps.google.com/?cid=11598470371953754275;peixateria;Plaáa de Catalunya, 11, 08303 Matar¢, Barcelona, Spain;41.5394626;2.4316542;Peixateria Xavier;;[u'atm', u'finance', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
pescados y derivados;6 mins;1.0 km;14 mins;ChIJ7Ua-hTC1pBIRXW3JDSxTvC8;https://maps.google.com/?cid=3439715664079187293;peixateria;Carrer del Poeta Josep Punsola, 18, 08304 Matar¢, Barcelona, Spain;41.5480966;2.4510606;Peixateria Biada;;[u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
pescados y derivados;4 mins;1.0 km;12 mins;ChIJ72UL1ii1pBIRSlA7r-lSwuc;https://maps.google.com/?cid=16700001531863978058;peixateria;Carrer Floridablanca, 15, 08301 Matar¢, Barcelona, Spain;41.539832;2.4529077;Peixateria La Mar;;[u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
pescados y derivados;7 mins;1.2 km;16 mins;ChIJea-oCzq1pBIRbK7r-PeYPXk;https://maps.google.com/?cid=8736307042969169516;peixateria;Carrer de Pablo Picasso, 48, 08304 Matar¢, Barcelona, Spain;41.5491303;2.4503342;Peixateria D'arenys;;[u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
pescados y derivados;7 mins;0.9 km;13 mins;ChIJFwPN8j21pBIRYUKeGFkQQBM;https://maps.google.com/?cid=1387126660081271393;peixateria;Carrer Nicolau Gua§abens, 4, 08304 Matar¢, Barcelona, Spain;41.5491206;2.4411616;Peixateria Isabel;937 57 00 43;[u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
pescados y derivados;3 mins;0.8 km;9 mins;ChIJPUiAJyC1pBIRVGwsnThxVnc;https://maps.google.com/?cid=8599185026479582292;fish shop;Carrer de Cuba, 50, 08302 Matar¢, Barcelona, Spain;41.5371018;2.4405325;Peix & Chips;936 38 74 94;[u'restaurant', u'food', u'point_of_interest', u'establishment'];http://www.facebook.com/peixandchips/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
pescados y derivados;3 mins;0.8 km;9 mins;ChIJ6agghh-1pBIRsMeqPuOglQc;https://maps.google.com/?cid=546519827664783280;bacallaneria;Carrer de Cuba, 40, 08302 Matar¢, Barcelona, Spain;41.537304;2.4404135;Bacallaneria Llegum Cuit Hontse;;[u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
"grasas comentibles (excepto manteca)";3 mins;0.6 km;7 mins;ChIJJ6xKtSG1pBIRI8mUfYEpDno;https://maps.google.com/?cid=8795012758435580195;botigues d'oli;Carrer Deu de Gener, 11, 08302 Marat¢, Barcelona, Spain;41.5378167;2.4419635;Ametller Origen;671 63 00 95;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.casaametller.net/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
dulces y derivados de la miel;8 mins;1.0 km;15 mins;ChIJtevT0RC1pBIRwFgVLNxlZrc;https://maps.google.com/?cid=13215362152872106176;golosinas;Ronda Dr. Ferran, 60, 08304 Matar¢, Barcelona, Spain;41.5474468;2.4351592;Slikker's;663 92 71 13;[u'food', u'store', u'point_of_interest', u'establishment'];http://www.slikkers.cat/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
dulces y derivados de la miel;2 mins;0.4 km;4 mins;ChIJVfZmRiG1pBIRTyfucha-HMs;https://maps.google.com/?cid=14635781892674037583;golosinas;Carrer de la Riera, 34, 08301 Matar¢, Barcelona, Spain;41.5392861;2.4449546;La Riera Doláa;937 55 02 35;[u'food', u'store', u'point_of_interest', u'establishment'];http://cocinitasclub.com/listings/la-riera-dolca/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
dulces y derivados de la miel;6 mins;1.1 km;15 mins;ChIJo6X7Njq1pBIR7nUAKfMBKAc;https://maps.google.com/?cid=515664301210498542;golosinas;Carrer Mare Alfonsa Cavin, 7, 08304 Matar¢, Barcelona, Spain;41.5492286;2.4486131;Monel;937 06 82 47;[u'food', u'store', u'point_of_interest', u'establishment'];https://monel.es/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
dulces y derivados de la miel;2 mins;0.5 km;6 mins;ChIJVxo-7yG1pBIR87KfC8Fj7cs;https://maps.google.com/?cid=14694510839954649843;golosinas;C/ El Torrent, 37 Bajos, 08302 Matar¢, Barcelona, Spain;41.539355;2.4416468;Paper i Sucre;937 99 84 59;[u'food', u'store', u'point_of_interest', u'establishment'];http://www.paperisucre.es/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
dulces y derivados de la miel;6 mins;0.8 km;11 mins;ChIJF3Q_iD21pBIRg0I4nnFN_AA;https://maps.google.com/?cid=71016844512215683;golosinas;Passeig Carles Padr¢s, 91, 08304 Matar¢, Barcelona, Spain;41.5486257;2.4407121;Llami;676 50 86 16;[u'food', u'store', u'point_of_interest', u'establishment'];http://www.aparadorsdemataro.com/es/guia-comercial/alimentacio/DOL%C3%87OS/222-LLAM%C3%8D.html;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
dulces y derivados de la miel;2 mins;0.3 km;4 mins;ChIJn4NdZyG1pBIRZlYnFRsAC5E;https://maps.google.com/?cid=10451447476562384486;golosinas;Carrer de Sant Josep, 2, 08302 Matar¢, Barcelona, Spain;41.539906;2.4441953;momo;937 90 48 16;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://momomataro.blogspot.com/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
dulces y derivados de la miel;2 mins;0.5 km;5 mins;ChIJe7lmJiS1pBIR_QKVm_A8NQA;https://maps.google.com/?cid=14985177865716477;golosinas;Carrer Sant Sim¢, 5, 08301 Matar¢, Barcelona, Spain;41.540527;2.447204;Casa Graupera;930 18 80 90;[u'bakery', u'food', u'store', u'point_of_interest', u'establishment'];http://www.graupera.com/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
dulces y derivados de la miel;4 mins;0.9 km;11 mins;ChIJc242nx61pBIRLMrt5RXV5OE;https://maps.google.com/?cid=16277369243252410924;golosinas;Ronda Prim, 64, 08302 Matar¢, Barcelona, Spain;41.5391911;2.4359828;Candy;;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
dulces y derivados de la miel;2 mins;0.6 km;7 mins;ChIJT2w_3yC1pBIRHLR8Lk2Fmac;https://maps.google.com/?cid=12076830442309596188;golosinas;Carrer Santa Teresa, 48, 08302 Matar¢, Barcelona, Spain;41.537862;2.4443326;OMS pastisseria-bomboneria;937 90 17 26;[u'bakery', u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
dulces y derivados de la miel;3 mins;0.6 km;7 mins;ChIJWdbM2iG1pBIRF5mY_eySdwM;https://maps.google.com/?cid=249829850906925335;golosinas;Calle D'En Palmerola, 6, 08302 Matar¢, Barcelona, Spain;41.5381354;2.4413398;Dolá I Sec CafÇs Muset;937 99 02 45;[u'food', u'store', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
dulces y derivados de la miel;2 mins;0.6 km;7 mins;ChIJTa74HyG1pBIRRayQCmr8stY;https://maps.google.com/?cid=15470705202345061445;golosinas;Carrer Santa Teresa, 38, 08302 Matar¢, Barcelona, Spain;41.537941;2.4441337;Sweet Centre;937 90 29 96;[u'store', u'point_of_interest', u'establishment'];http://www.sweetcentre.net/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
dulces y derivados de la miel;4 mins;1.1 km;13 mins;ChIJZQ_T2OG0pBIRibrJrLNwEnI;https://maps.google.com/?cid=8219756186904935049;golosinas;Carrer Pizarro, 42, 08302 Matar¢, Barcelona, Spain;41.5353889;2.437196;Sex shop Le Petit Boutique y Sexshop Online;935 36 35 21;[u'clothing_store', u'store', u'point_of_interest', u'establishment'];http://www.lepetitboutique.es/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
dulces y derivados de la miel;3 mins;0.8 km;9 mins;ChIJN3QbJyC1pBIRUD-Ek3nnbaA;https://maps.google.com/?cid=11560150327881908048;golosinas;Carrer de Cuba, 54, 08302 Matar¢, Barcelona, Spain;41.5370635;2.4407206;Can Tarridas;937 99 24 01;[u'food', u'store', u'point_of_interest', u'establishment'];http://www.mataroenunclic.cat/establiment-detall.php?id=893;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
dulces y derivados de la miel;2 mins;0.5 km;6 mins;ChIJIZSezho2uxIRta04TFLmYP8;https://maps.google.com/?cid=18401961318576336309;golosinas;Carrer d'En Pujol, 33, 08302 Matar¢, Barcelona, Spain;41.539327;2.446154;GLOBOLOKURA;937 92 19 47;[u'home_goods_store', u'store', u'point_of_interest', u'establishment'];http://www.globolokura.com/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
dulces y derivados de la miel;4 mins;0.7 km;8 mins;ChIJXxTo9CC1pBIRtGt-q-FBYdI;https://maps.google.com/?cid=15159470258206436276;golosinas;Carrer de Montserrat, 60, 08302 Matar¢, Barcelona, Spain;41.5367055;2.4433077;SDS Deonet SL;902 87 52 99;[u'electronics_store', u'store', u'point_of_interest', u'establishment'];https://www.deonet.es/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
dulces y derivados de la miel;3 mins;0.6 km;7 mins;ChIJ0-RV3jOxpBIRPabcP2QpnsE;https://maps.google.com/?cid=13951634206185268797;golosinas;C/ Palmerola, 1, Local E, 08302 Matar¢, Barcelona, Spain;41.538146;2.441508;MamaMuffins - Tienda de Reposter°a;937 51 41 09;[u'bakery', u'food', u'furniture_store', u'home_goods_store', u'store', u'point_of_interest', u'establishment'];http://www.mamamuffins.com/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
dulces y derivados de la miel;2 mins;0.7 km;7 mins;ChIJMd1gIye1pBIReHyfPij-CHs;https://maps.google.com/?cid=8865615315281607800;golosinas;Carrer de Sant Antoni, 20, 08301 Matar¢, Barcelona, Spain;41.5372652;2.4465236;INEDIT FESTA;937 96 29 79;[u'store', u'point_of_interest', u'establishment'];http://www.ineditfesta.cat/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
dulces y derivados de la miel;2 mins;0.5 km;6 mins;ChIJtVG0GBs2uxIRdmZNes2SKW0;https://maps.google.com/?cid=7865979635397125750;golosinas;Carrer d'En Pujol, 33, 08301 Matar¢, Barcelona, Spain;41.5393502;2.4461549;GLOBOLOKURA;937 92 19 47;[u'home_goods_store', u'store', u'point_of_interest', u'establishment'];http://www.globolokura.com/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
dulces y derivados de la miel;2 mins;0.4 km;5 mins;ChIJBV_1qxi1pBIRSnB-tesCNvA;https://maps.google.com/?cid=17309025429230612554;golosinas;Carrer d'Argentona, 100, 08302 Matar¢, Barcelona, Spain;41.540676;2.440333;Que Mono;937 57 02 01;[u'store', u'point_of_interest', u'establishment'];http://www.facebook.com/quemono.mataro;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
dulces y derivados de la miel;5 mins;0.8 km;9 mins;ChIJe2mRmCC1pBIRN93eL_6vleU;https://maps.google.com/?cid=16543322312475073847;golosinas;Carrer de Lepanto, 22, 08301 Matar¢, Barcelona, Spain;41.535745;2.444289;Libernia Magica;806 43 00 52;[u'book_store', u'store', u'point_of_interest', u'establishment'];http://www.liberniamagica.com/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
dulces y derivados de la miel;6 mins;1.0 km;13 mins;ChIJ37hrWjq1pBIR-2iT5n_9Q9Q;https://maps.google.com/?cid=15295347485251430651;llaminadures;Carrer Rep£blica Argentina, 13, 08304 Matar¢, Barcelona, Spain;41.548147;2.4487358;Llaminadures Chupa - Chupi;937 96 27 31;[u'store', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
dulces y derivados de la miel;8 mins;1.0 km;15 mins;ChIJK4fm5ha1pBIRade5zjnV_hk;https://maps.google.com/?cid=1873168939290842985;llaminadures;Ronda Dr. Ferran, 21, 08304 Matar¢, Barcelona, Spain;41.548378;2.4371657;Tot En Alimentaci¢ Supermercat Llaminadures;;[u'store', u'point_of_interest', u'establishment'];;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
dulces y derivados de la miel;2 mins;0.2 km;2 mins;ChIJD1x4ai61pBIRfgAMJkMMPdg;https://maps.google.com/?cid=15581623768312447102;turrones;Carrer de la Riera, 84-86, 08301 Matar¢, Barcelona, Spain;41.5410779;2.4442319;Pastisseria U§¢;937 55 24 40;[u'bakery', u'food', u'store', u'point_of_interest', u'establishment'];http://www.pastisseriau§o.com/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
dulces y derivados de la miel;4 mins;1.0 km;12 mins;ChIJgWy6nd-0pBIRr9lD8leQXwc;https://maps.google.com/?cid=531301988454095279;miel;Avinguda de Jaume Recoder, 35, 08301 Matar¢, Barcelona, Spain;41.534573;2.442982;ServiTeca Matar¢;937 57 29 67;[u'liquor_store', u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://servigourmet.cat/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;5 mins;1.1 km;14 mins;ChIJldQA9hy1pBIRD18jIhk-VIY;https://maps.google.com/?cid=9679429776793886479;supermecado e hipermercado;Ronda O'Donnell, 53, 08303 Matar¢, Barcelona, Spain;41.5389404;2.4331323;Dia;912 17 04 53;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.dia.es/compra-online/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;2 mins;0.4 km;6 mins;ChIJdWgqzTy1pBIRKXVDZ8wUGPQ;https://maps.google.com/?cid=17588831212833830185;supermecado e hipermercado;Ronda Alfonso X el Sabio, 29-31, 08301 Matar¢, Barcelona, Spain;41.54535;2.44396;Dia;912 17 04 53;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.dia.es/compra-online/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;3 mins;0.5 km;5 mins;ChIJIQtiviG1pBIRIW4Fr0KJw4o;https://maps.google.com/?cid=9998986517189848609;supermecado e hipermercado;Carrer de Sant Josep, 64, 08302 Matar¢, Barcelona, Spain;41.53899;2.44213;Dia;912 17 04 53;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.dia.es/compra-online/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;4 mins;1.1 km;12 mins;ChIJV9qUdN-0pBIRLWMZECl5wUk;https://maps.google.com/?cid=5314662252544615213;supermecado e hipermercado;Avinguda de Jaume Recoder, 47-51, 08301 Matar¢, Barcelona, Spain;41.53426;2.44332;Dia;912 17 04 53;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.dia.es/compra-online/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
establecimientos polivalentes;8 mins;1.2 km;17 mins;ChIJN0woBDq1pBIRl1a1pZACxjc;https://maps.google.com/?cid=4018902537753417367;supermecado e hipermercado;Carrer Joan Mir¢, 1-3-5, 08304 Matar¢, Barcelona, Spain;41.5498164;2.4502249;Dia;912 17 04 53;[u'grocery_or_supermarket', u'food', u'store', u'point_of_interest', u'establishment'];http://www.dia.es/compra-online/;Carrer de la Riera, 122 - 124, 08302 Matar¢, Barcelon;20;41.54244;2.443375;Valldemia (Maristes Valldemia)
